Plate_ID,Batch_ID,Run_Date,Analyst,Instrument_ID,Read_Order,Well,Row,Column,Sample_ID,Sample_Type,Replicate,Dilution_Factor,Expected_Concentration_pg_mL,Synthetic_True_Final_Concentration_pg_mL,OD450,Calculated_Assay_Concentration_pg_mL,Calculated_Final_Concentration_pg_mL,Result_Qualifier,Replicate_CV_Pct,Recovery_Pct,Sample_QC_Flag
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.37225,62.5787,62.5787,N/A,0.46,100.45,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,63,F3,F,3,SMP-0778,Unknown,1,2,,13.8917,0.07317,6.0648,12.1296,<LLOQ,1.42,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,64,F4,F,4,SMP-0778,Unknown,2,2,,13.8917,0.07374,6.1876,12.3752,<LLOQ,1.42,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,65,F5,F,5,SMP-0779,Unknown,1,2,,507.6294,1.13039,259.6614,519.3229,Quantifiable,1.01,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,66,F6,F,6,SMP-0779,Unknown,2,2,,507.6294,1.14021,263.3809,526.7617,Quantifiable,1.01,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,67,F7,F,7,SMP-0780,Unknown,1,1,,28.9719,0.18279,27.3521,27.3521,Quantifiable,3.47,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,68,F8,F,8,SMP-0780,Unknown,2,1,,28.9719,0.19023,28.7262,28.7262,Quantifiable,3.47,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,69,F9,F,9,SMP-0781,Unknown,1,2,,229.5859,0.62282,114.0509,228.1017,Quantifiable,0.23,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,70,F10,F,10,SMP-0781,Unknown,2,2,,229.5859,0.62118,113.685,227.37,Quantifiable,0.23,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,71,F11,F,11,SMP-0782,Unknown,1,1,,23.457,0.16255,23.5956,23.5956,Quantifiable,4.26,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,72,F12,F,12,SMP-0782,Unknown,2,1,,23.457,0.17042,25.0607,25.0607,Quantifiable,4.26,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.21304,32.9259,32.9259,N/A,6.66,100.62,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.19694,29.9631,29.9631,N/A,6.66,100.62,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,75,G3,G,3,SMP-0783,Unknown,1,2,,1194.9737,1.69197,603.9303,1207.8607,Quantifiable,0.99,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,76,G4,G,4,SMP-0783,Unknown,2,2,,1194.9737,1.68363,595.4949,1190.9898,Quantifiable,0.99,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,77,G5,G,5,SMP-0784,Unknown,1,10,,86.7318,0.08538,8.6592,86.5915,<LLOQ,4.47,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,78,G6,G,6,SMP-0784,Unknown,2,10,,86.7318,0.08284,8.1288,81.2883,<LLOQ,4.47,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,79,G7,G,7,SMP-0785,Unknown,1,2,,52.4525,0.18775,28.2686,56.5373,Quantifiable,7.59,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,80,G8,G,8,SMP-0785,Unknown,2,2,,52.4525,0.1722,25.3899,50.7798,Quantifiable,7.59,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,81,G9,G,9,SMP-0786,Unknown,1,10,,99.4144,0.0994,11.5093,115.093,<LLOQ,16.65,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,82,G10,G,10,SMP-0786,Unknown,2,10,,99.4144,0.08744,9.0853,90.8527,<LLOQ,16.65,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,83,G11,G,11,SMP-0787,Unknown,1,2,,123.3241,0.3692,61.9954,123.9909,Quantifiable,0.44,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,84,G12,G,12,SMP-0787,Unknown,2,2,,123.3241,0.36716,61.6074,123.2148,Quantifiable,0.44,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,85,H1,H,1,STD_15.625,Standard,1,1,15.625,15.625,0.12036,15.6191,15.6191,N/A,4.02,102.89,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,86,H2,H,2,STD_15.625,Standard,2,1,15.625,15.625,0.12511,16.5325,16.5325,N/A,4.02,102.89,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,87,H3,H,3,SMP-0788,Unknown,1,2,,1849.8464,1.91677,923.5054,1847.0107,Quantifiable,2.36,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,88,H4,H,4,SMP-0788,Unknown,2,2,,1849.8464,1.93206,954.8115,1909.623,Quantifiable,2.36,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,89,H5,H,5,SMP-0789,Unknown,1,2,,2058.8006,1.95435,1003.7632,2007.5264,Quantifiable,1.74,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,90,H6,H,6,SMP-0789,Unknown,2,2,,2058.8006,1.96502,1028.7533,2057.5067,Quantifiable,1.74,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,91,H7,H,7,SMP-0790,Unknown,1,2,,86.2029,0.26821,43.0828,86.1655,Quantifiable,1.18,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,92,H8,H,8,SMP-0790,Unknown,2,2,,86.2029,0.27213,43.8057,87.6113,Quantifiable,1.18,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,93,H9,H,9,SMP-0791,Unknown,1,10,,308.7672,0.20909,32.2011,322.011,Quantifiable,4.22,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,94,H10,H,10,SMP-0791,Unknown,2,10,,308.7672,0.19897,30.3369,303.3695,Quantifiable,4.22,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,95,H11,H,11,SMP-0792,Unknown,1,2,,1103.5588,1.62502,540.7329,1081.4658,Quantifiable,2.92,,Pass
PLT-022,BATCH-05,2026-03-09,Analyst_A,ELISA_Reader_02,96,H12,H,12,SMP-0792,Unknown,2,2,,1103.5588,1.65039,563.5226,1127.0452,Quantifiable,2.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,1,A1,A,1,STD_2000,Standard,1,1,2000.0,2000.0,2.2732,1806.7274,1806.7274,N/A,15.32,101.31,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.32459,2245.6425,2245.6425,N/A,15.32,101.31,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.04427,0.0024,0.0024,N/A,141.09,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.05194,2.0316,2.0316,N/A,141.09,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,5,A5,A,5,SMP-0793,Unknown,1,5,,14.2354,0.05775,3.8751,19.3757,<LLOQ,3.63,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,6,A6,A,6,SMP-0793,Unknown,2,5,,14.2354,0.05844,4.0794,20.3972,<LLOQ,3.63,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,7,A7,A,7,SMP-0794,Unknown,1,1,,2241.6028,2.33499,2362.7356,2362.7356,>ULOQ,0.98,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,8,A8,A,8,SMP-0794,Unknown,2,1,,2241.6028,2.33773,2395.7988,2395.7988,>ULOQ,0.98,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,9,A9,A,9,SMP-0795,Unknown,1,1,,94.5272,0.53126,97.4281,97.4281,Quantifiable,0.03,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,10,A10,A,10,SMP-0795,Unknown,2,1,,94.5272,0.5315,97.4755,97.4755,Quantifiable,0.03,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,11,A11,A,11,SMP-0796,Unknown,1,1,,579.4861,1.78138,598.5222,598.5222,Quantifiable,3.21,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,12,A12,A,12,SMP-0796,Unknown,2,1,,579.4861,1.75191,571.9381,571.9381,Quantifiable,3.21,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,13,B1,B,1,STD_1000,Standard,1,1,1000.0,1000.0,2.04584,962.5457,962.5457,N/A,1.76,95.07,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,14,B2,B,2,STD_1000,Standard,2,1,1000.0,1000.0,2.03404,938.8743,938.8743,N/A,1.76,95.07,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,15,B3,B,3,QC_Low,QC,1,1,50.0,50.0,0.29344,51.9403,51.9403,N/A,3.12,106.23,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,16,B4,B,4,QC_Low,QC,2,1,50.0,50.0,0.30601,54.2868,54.2868,N/A,3.12,106.23,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,17,B5,B,5,SMP-0797,Unknown,1,1,,92.0729,0.52059,95.3038,95.3038,Quantifiable,2.56,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,18,B6,B,6,SMP-0797,Unknown,2,1,,92.0729,0.50348,91.9186,91.9186,Quantifiable,2.56,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,19,B7,B,7,SMP-0798,Unknown,1,2,,516.1225,1.18549,265.294,530.588,Quantifiable,0.8,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,20,B8,B,8,SMP-0798,Unknown,2,2,,516.1225,1.17684,262.3199,524.6397,Quantifiable,0.8,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,21,B9,B,9,SMP-0799,Unknown,1,1,,642.0095,1.80636,622.5457,622.5457,Quantifiable,5.03,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,22,B10,B,10,SMP-0799,Unknown,2,1,,642.0095,1.85018,668.4667,668.4667,Quantifiable,5.03,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,23,B11,B,11,SMP-0800,Unknown,1,2,,680.1173,1.37567,339.6188,679.2376,Quantifiable,1.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,24,B12,B,12,SMP-0800,Unknown,2,2,,680.1173,1.39642,348.9494,697.8989,Quantifiable,1.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,25,C1,C,1,STD_500,Standard,1,1,500.0,500.0,1.70947,536.6284,536.6284,N/A,2.27,105.63,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,26,C2,C,2,STD_500,Standard,2,1,500.0,500.0,1.68757,519.6376,519.6376,N/A,2.27,105.63,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,27,C3,C,3,QC_Mid,QC,1,1,300.0,300.0,1.28191,300.6727,300.6727,N/A,1.38,101.21,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,28,C4,C,4,QC_Mid,QC,2,1,300.0,300.0,1.29693,306.5846,306.5846,N/A,1.38,101.21,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,29,C5,C,5,SMP-0801,Unknown,1,1,,667.2764,1.88188,705.1194,705.1194,Quantifiable,1.56,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,30,C6,C,6,SMP-0801,Unknown,2,1,,667.2764,1.86887,689.7011,689.7011,Quantifiable,1.56,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,31,C7,C,7,SMP-0802,Unknown,1,1,,183.1294,0.93712,190.0819,190.0819,Quantifiable,0.16,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,32,C8,C,8,SMP-0802,Unknown,2,1,,183.1294,0.93554,189.6592,189.6592,Quantifiable,0.16,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,33,C9,C,9,SMP-0803,Unknown,1,1,,82.0862,0.46749,84.8818,84.8818,Quantifiable,2.54,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,34,C10,C,10,SMP-0803,Unknown,2,1,,82.0862,0.48344,87.9872,87.9872,Quantifiable,2.54,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,35,C11,C,11,SMP-0804,Unknown,1,10,,561.2426,0.34471,61.5254,615.254,Quantifiable,4.06,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,36,C12,C,12,SMP-0804,Unknown,2,10,,561.2426,0.32636,58.0909,580.9088,Quantifiable,4.06,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,37,D1,D,1,STD_250,Standard,1,1,250.0,250.0,1.16402,257.9631,257.9631,N/A,0.24,103.36,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,38,D2,D,2,STD_250,Standard,2,1,250.0,250.0,1.1666,258.8345,258.8345,N/A,0.24,103.36,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,39,D3,D,3,QC_High,QC,1,1,1200.0,1200.0,2.18486,1353.0791,1353.0791,N/A,2.17,111.06,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,40,D4,D,4,QC_High,QC,2,1,1200.0,1200.0,2.17399,1312.2662,1312.2662,N/A,2.17,111.06,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,41,D5,D,5,SMP-0805,Unknown,1,2,,59.9627,0.21084,36.427,72.854,Quantifiable,2.31,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,42,D6,D,6,SMP-0805,Unknown,2,2,,59.9627,0.21721,37.6355,75.271,Quantifiable,2.31,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,43,D7,D,7,SMP-0806,Unknown,1,1,,430.493,1.60069,459.1449,459.1449,Quantifiable,1.51,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,44,D8,D,8,SMP-0806,Unknown,2,1,,430.493,1.58527,449.4204,449.4204,Quantifiable,1.51,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,45,D9,D,9,SMP-0807,Unknown,1,1,,28.6909,0.19728,33.8422,33.8422,Quantifiable,3.18,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,46,D10,D,10,SMP-0807,Unknown,2,1,,28.6909,0.20545,35.4014,35.4014,Quantifiable,3.18,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,47,D11,D,11,SMP-0808,Unknown,1,5,,45.0534,0.10716,15.7964,78.9822,<LLOQ,4.73,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,48,D12,D,12,SMP-0808,Unknown,2,5,,45.0534,0.11227,16.89,84.4498,<LLOQ,4.73,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.69476,131.6001,131.6001,N/A,1.06,104.5,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.6858,129.6378,129.6378,N/A,1.06,104.5,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,51,E3,E,3,SMP-0809,Unknown,1,10,,24.2856,0.08649,11.1983,111.9834,<LLOQ,7.27,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,52,E4,E,4,SMP-0809,Unknown,2,10,,24.2856,0.0918,12.4128,124.1278,<LLOQ,7.27,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,53,E5,E,5,SMP-0810,Unknown,1,2,,2536.2778,2.2461,1638.5067,3277.0134,Quantifiable,5.99,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,54,E6,E,6,SMP-0810,Unknown,2,2,,2536.2778,2.22036,1505.3197,3010.6394,Quantifiable,5.99,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,55,E7,E,7,SMP-0811,Unknown,1,2,,2299.0257,2.1367,1188.5469,2377.0937,Quantifiable,4.98,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,56,E8,E,8,SMP-0811,Unknown,2,2,,2299.0257,2.10815,1107.7653,2215.5306,Quantifiable,4.98,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,57,E9,E,9,SMP-0812,Unknown,1,5,,193.6464,0.26948,47.4631,237.3154,Quantifiable,0.0,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,58,E10,E,10,SMP-0812,Unknown,2,5,,193.6464,0.26947,47.4611,237.3057,Quantifiable,0.0,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,59,E11,E,11,SMP-0813,Unknown,1,1,,409.9068,1.56204,435.277,435.277,Quantifiable,1.7,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,60,E12,E,12,SMP-0813,Unknown,2,1,,409.9068,1.5444,424.9181,424.9181,Quantifiable,1.7,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.38893,69.8461,69.8461,N/A,2.09,113.43,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.40001,71.9459,71.9459,N/A,2.09,113.43,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,63,F3,F,3,SMP-0814,Unknown,1,2,,26.8786,0.14089,22.8042,45.6085,Quantifiable,3.66,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,64,F4,F,4,SMP-0814,Unknown,2,2,,26.8786,0.14692,24.015,48.0299,Quantifiable,3.66,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,65,F5,F,5,SMP-0815,Unknown,1,5,,18.6589,0.10384,15.0789,75.3944,<LLOQ,0.97,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,66,F6,F,6,SMP-0815,Unknown,2,5,,18.6589,0.1048,15.2869,76.4346,<LLOQ,0.97,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,67,F7,F,7,SMP-0816,Unknown,1,1,,9.0991,0.12484,19.5254,19.5254,<LLOQ,0.38,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,68,F8,F,8,SMP-0816,Unknown,2,1,,9.0991,0.12433,19.4212,19.4212,<LLOQ,0.38,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,69,F9,F,9,SMP-0817,Unknown,1,5,,202.4049,0.28647,50.639,253.1951,Quantifiable,0.29,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,70,F10,F,10,SMP-0817,Unknown,2,5,,202.4049,0.28759,50.8469,254.2343,Quantifiable,0.29,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,71,F11,F,11,SMP-0818,Unknown,1,5,,482.0005,0.58891,109.1099,545.5496,Quantifiable,1.52,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,72,F12,F,12,SMP-0818,Unknown,2,5,,482.0005,0.57761,106.7909,533.9547,Quantifiable,1.52,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.23367,40.7456,40.7456,N/A,3.04,133.25,Review
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.2432,42.5383,42.5383,N/A,3.04,133.25,Review
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,75,G3,G,3,SMP-0819,Unknown,1,10,,19.1164,0.11179,16.7877,167.8768,<LLOQ,6.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,76,G4,G,4,SMP-0819,Unknown,2,10,,19.1164,0.1045,15.2224,152.2243,<LLOQ,6.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,77,G5,G,5,SMP-0820,Unknown,1,5,,1146.0264,1.1312,247.1041,1235.5207,Quantifiable,0.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,78,G6,G,6,SMP-0820,Unknown,2,5,,1146.0264,1.14106,250.3232,1251.6158,Quantifiable,0.92,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,79,G7,G,7,SMP-0821,Unknown,1,2,,30.2025,0.16548,27.6893,55.3785,Quantifiable,1.31,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,80,G8,G,8,SMP-0821,Unknown,2,2,,30.2025,0.16289,27.1808,54.3617,Quantifiable,1.31,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,81,G9,G,9,SMP-0822,Unknown,1,1,,61.8347,0.39989,71.9234,71.9234,Quantifiable,1.8,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,82,G10,G,10,SMP-0822,Unknown,2,1,,61.8347,0.39037,70.1195,70.1195,Quantifiable,1.8,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,83,G11,G,11,SMP-0823,Unknown,1,2,,440.4239,1.11599,242.2062,484.4124,Quantifiable,3.2,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,84,G12,G,12,SMP-0823,Unknown,2,2,,440.4239,1.08179,231.4865,462.973,Quantifiable,3.2,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,85,H1,H,1,STD_15.625,Standard,1,1,15.625,15.625,0.17542,29.6275,29.6275,N/A,0.28,190.0,Review
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,86,H2,H,2,STD_15.625,Standard,2,1,15.625,15.625,0.17603,29.7463,29.7463,N/A,0.28,190.0,Review
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,87,H3,H,3,SMP-0824,Unknown,1,10,,38.8127,0.11702,17.8952,178.9516,<LLOQ,3.2,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,88,H4,H,4,SMP-0824,Unknown,2,10,,38.8127,0.12098,18.7239,187.2391,<LLOQ,3.2,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,89,H5,H,5,SMP-0825,Unknown,1,1,,136.2705,0.77102,148.8164,148.8164,Quantifiable,0.21,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,90,H6,H,6,SMP-0825,Unknown,2,1,,136.2705,0.76909,148.3691,148.3691,Quantifiable,0.21,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,91,H7,H,7,SMP-0826,Unknown,1,2,,1991.3306,2.13933,1196.5386,2393.0773,Quantifiable,1.37,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,92,H8,H,8,SMP-0826,Unknown,2,2,,1991.3306,2.14682,1219.8728,2439.7456,Quantifiable,1.37,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,93,H9,H,9,SMP-0827,Unknown,1,1,,256.8722,1.26499,294.1504,294.1504,Quantifiable,5.96,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,94,H10,H,10,SMP-0827,Unknown,2,1,,256.8722,1.20001,270.3564,270.3564,Quantifiable,5.96,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,95,H11,H,11,SMP-0828,Unknown,1,1,,215.0923,1.09767,236.4134,236.4134,Quantifiable,1.01,,Pass
PLT-023,BATCH-05,2026-03-12,Analyst_B,ELISA_Reader_02,96,H12,H,12,SMP-0828,Unknown,2,1,,215.0923,1.08695,233.0769,233.0769,Quantifiable,1.01,,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,1,A1,A,1,STD_2000,Standard,1,1,2000.0,2000.0,2.21792,2022.8845,2022.8845,N/A,2.94,103.29,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.22798,2108.6931,2108.6931,N/A,2.94,103.29,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.05879,3.0056,3.0056,N/A,141.25,,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.04271,0.0018,0.0018,N/A,141.25,,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,5,A5,A,5,SMP-0829,Unknown,1,1,,492.7046,1.58553,506.497,506.497,Quantifiable,2.44,,Pass
PLT-024,BATCH-05,2026-03-15,Analyst_C,ELISA_Reader_01,6,A6,A,6,SMP-0829,Unknown,2,1,,492.7046,1.56228,489.3068,489.3068,Quantifiable,2.44,,Pass
